Event ID#,Year,Month,Day,State,City,LAT,LONG,Summary,Successful,Suicide,Attack Type,Attack Type Text,Target Type,Target Type Text,Target,ORGNAME,Motive,Unaffiliated Individual,Claim,Weapon Type,Weapon Type Text,Weapon Sub-Type,Weapon Sub-Type Text, Number Killed,Number Wounded,Number Attackers Killed,Number Atackers Wounded,Property Damage,Property Damage Extent,Damage Extent Text,Kidnapping,Number Hostages,Ransom Demand,Hostage/Kidnapping Outcome
197904080003,1979,4,8,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,1,Assassination,1,Business,Director of Travel Agency,Omega-7,,0,,5,Firearms,5,Unknown Gun Type,1,0,0,0,0,,,0,,0,
197904280002,1979,4,28,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,1,Assassination,1,Business,"Carlos Muniz Varela, Director",Omega-7,,0,,5,Firearms,3,Handgun,1,0,,,0,,,0,,0,
197905020017,1979,5,2,Alabama,Bessemer,33.40203,-86.953994,,1,0,3,Bombing/Explosion,2,Government (General),City Hall,Unknown,,0,,6,Explosives,9,Letter Bomb,1,3,,,1,3,Minor (likely < $1 million),0,,0,
197905090011,1979,5,9,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,8,Educational Institution,University,Anti-Technology extremists,,1,,6,Explosives,17,Other Explosive Type,0,1,0,0,1,,,0,,0,
197905170021,1979,5,17,Hawaii,Kailua,21.402222,-157.739444,"05/17/1979: Two marines, Corporals Dennis E. Emerson and Amos L. Blythers were shot outside on the windward side of Oahu, Hawaii in the United States, by a group of non-white men whose motto was ""Save Hawaii for the Hawaiians.""   This incident was one in a series of attacks on the Navy and other military men in Hawaii over the previous five months. Emerson was wounded and Blythers killed, after they were shot by .44 caliber pistols by three men, two of whom were captured by police.",1,0,2,Armed Assault,4,Military,"two marines, Corporals Dennis E. Emerson and Amos L. Blythers",Hawaiian extremists,"The specific motive is unknown; however, this was one in a series of many attacks against US military servicemen in Hawaii by a band of non-whites whose motto was ""Save Hawaii for the Hawaiians."" Over the course of five months, four servicemen had been killed and at least 46 injured in what was believed to be a battle against military presence by this group of men who were seemingly attempting to prove their local machismo.",1,0,5,Firearms,3,Handgun,1,1,0,0,0,,,,,,
197905190001,1979,5,19,District of Columbia,Washington,38.908642,-77.015381,,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Cuban Mission,Omega-7,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197905230009,1979,5,23,California,Los Angeles,34.097866,-118.407379,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Truck,Unknown,,0,,6,Explosives,31,Pipe Bomb,2,0,,,1,4,Unknown,0,,0,
197905260007,1979,5,26,Alabama,Decatur,34.607389,-86.979767,"05/26/1979: Members of the Ku Klux Klan, armed with guns, clubs, and sticks, disrupted a march of the Southern Christian Leadership Conference in Decatur, Alabama, United States. The march was in support of a mentally disabled black man who was charged with raping a white woman, and convicted by an all-white jury. During the march, Klansmen blocked the street, disobeyed police orders to allow the marchers to pass, and opened gunfire, injuring two black marchers and five law enforcements officials. Two Klansmen were also shot and wounded. In May 1984, ten Klansmen were charged in federal court for civil rights violations in a violent disruption of black marchers and police, and nine of the men were charged with the conspiracy of use of force or threat of force for purposes of intimidating parade participants because of their race. By January 1989, all ten Klan members had either been found guilty or pleaded guilty to the charges brought against them in this incident.",1,0,2,Armed Assault,14,Private Citizens & Property,"a group of black marchers during a Southern Christian Leadership Conference parade, who were marching in support of a black man who was previously charged for the rape of a white woman",Ku Klux Klan,"The Klansmen intentionally intended to interrupt the march due to the fact that the marchers were protesting the conviction, by an all-white jury, of a mentally disabled black man for the rape of a white woman.",0,0,5,Firearms,5,Unknown Gun Type,0,9,0,2,0,,,,,,
197906010002,1979,6,1,Illinois,Chicago,41.842602,-87.681229,,0,0,1,Assassination,2,Government (General),"Frack Collen, head of national socialist party of America",Jewish Action Movement,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906010003,1979,6,1,Illinois,Cicero,41.84484,-87.746834,,0,0,3,Bombing/Explosion,2,Government (General),"Midwest Hqs, National Socialist White People's Party",Jewish Action Movement,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906010004,1979,6,1,New Jersey,Paterson,40.916465,-74.171084,,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Former Nazi SS officer,Jewish Action Movement,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906030003,1979,6,3,Nebraska,Lincoln,40.81362,-96.707739,,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Member of a Nazi Organization,Jewish Action Movement,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906040002,1979,6,4,Virginia,Arlington,38.878742,-77.100006,,0,0,1,Assassination,2,Government (General),"Matt Koehl CMDR, National Socialist White People's Party",Jewish Action Movement,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906090001,1979,6,9,Puerto Rico,Mayaguez,18.201318,-67.145125,,0,0,3,Bombing/Explosion,2,Government (General),post office,Unknown,,0,,6,Explosives,9,Letter Bomb,0,0,,,0,,,0,,0,
197906130004,1979,6,13,New York,Mineola,40.748705,-73.642488,,0,0,1,Assassination,14,Private Citizens & Property,houseguest of Boledlavs Maikovskis,The Jewish Execution with Silence,,0,,9,Melee,23,Knife or Other Sharp Object,0,1,,,0,,,0,,0,
197906200008,1979,6,20,New York,New York City,40.697132,-73.931351,,1,0,4,Hijacking,6,Airports & Aircraft,B-727,Serbian Nationalists,,0,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,0,0,0,0,,,1,135,0,2
197906290012,1979,6,29,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,3,Bombing/Explosion,4,Military,National Guard Headquarters,Unknown,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,4,Unknown,0,,0,
197907120013,1979,7,12,Georgia,Doraville,33.900942,-84.279003,"7/12/1979: Joseph Paul Franklin shot and killed Harold McIver, an African American, as he left a Taco Bell in Doraville, Georgia, United States. Franklin believed that McIver was 'hitting on' young White women.",1,0,2,Armed Assault,14,Private Citizens & Property,African American suspected of flirting with white women,White supremacists/nationalists,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",1,0,5,Firearms,4,Rifle/Shotgun (non-automatic),1,0,0,0,0,,,0,,0,
197907170005,1979,7,17,Puerto Rico,Ponce,18.011091,-66.614182,,1,0,7,Facility/Infrastructure Attack,1,Business,House of supervisor of commonwealth oil refining corp (Corco),Unknown,,0,,8,Incendiary,,,0,0,,,1,4,Unknown,0,,0,
197907260004,1979,7,26,Florida,Miami,25.774591,-80.214195,,1,0,9,Unknown,1,Business,Padron Cigars,Unknown,,0,,13,Unknown,,,,,,,1,,,0,,0,
197908180004,1979,8,18,Virginia,Falls Church,38.887344,-77.17897,"8/18/1979: Joseph Paul Franklin, while stationed outside a Burger King in Falls Church, Virginia, in the United States, shot and killed Raymond Turner, an African American, who was eating inside the restaurant.",1,0,2,Armed Assault,14,Private Citizens & Property,African American man,White supremacists/nationalists,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",1,0,5,Firearms,4,Rifle/Shotgun (non-automatic),1,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197909080004,1979,9,8,Florida,Hialeah,25.857518,-80.278182,,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Church,Omega-7,,0,,6,Explosives,16,Unknown Explosive Type,0,0,0,0,1,,,0,,0,
197909110004,1979,9,11,New Jersey,Paramus,40.944407,-74.070626,"9/11/1979: Six members of the May 19 Communist Order robbed an armored car leaving the Bamberger's Department Store at Garden State Mall in Paramus, New Jersey in the United States. Two guards were temporarily held hostage and $105,000 were stolen. No casualties resulted from this incident.",1,0,2,Armed Assault,1,Business,"Bamberger's Department Store, Paraums New Jersey",May 19 Communist Order,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,0,5,Firearms,3,Handgun,0,0,0,0,1,3,Minor (likely < $1 million),1,2,0,
197909150009,1979,9,15,Puerto Rico,Guayama,17.984055,-66.113657,,1,0,3,Bombing/Explosion,21,Utilities,Thermoelectric Plant,Unknown,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,3,Minor (likely < $1 million),0,,0,
197909210002,1979,9,21,Pennsylvania,Philadelphia,40.008171,-75.13549,,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Public platform where pope was to hold open air mass,Unknown,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197910020007,1979,10,2,Puerto Rico,Cieba,18.234921,-65.635338,,1,0,5,Hostage Taking (Barricade Incident),1,Business,La Hacienda bar,Armed Forces of Popular Resistance (FARP),,0,,5,Firearms,2,Automatic or Semi-Automatic Rifle,0,0,,,1,4,Unknown,1,10,0,2
197910170001,1979,10,17,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,4,Military,Great Lakes naval tng center,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,28,Dynamite/TNT,0,0,,,1,4,Unknown,0,,0,
197910180002,1979,10,18,Illinois,Chicago,41.842602,-87.681229,,0,0,3,Bombing/Explosion,2,Government (General),Republican party hqs (16- story building housing various political offices),Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,28,Dynamite/TNT,0,0,,,0,,,0,,0,
197910180003,1979,10,18,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,2,Government (General),City Hall,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197910180008,1979,10,18,New York,New York City,40.697132,-73.931351,"10/18/1979: In a series of 2 linked attacks, a device called a scare bomb, which contains the components of a bomb but no explosives, was discovered and confiscated by police at the headquarters of the New York State Democratic Committee offices in midtown Manhattan, New York in the United States. An anonymous caller phoned the office and warned of the bomb, but did not say who was responsible.",0,0,3,Bombing/Explosion,2,Government (General),New York State Democratic Committee headquarters in Manhattan,Puerto Rican Nationalists,Unknown,0,0,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,,,,
197910180009,1979,10,18,New York,New York City,40.697132,-73.931351,"10/18/1979: In a series of 2 linked attacks, a device called a scare bomb, which contains the components of a bomb but no explosives, was discovered and confiscated by police at the headquarters of the New York Republican County Committee in the Roosevelt Hotel in New York, United States. An anonymous caller phoned the office and warned of the bomb, but did not say who was responsible. A phone call was also made to the United Press International, by a man with a Hispanic accent saying that the Armed Forces for National Liberation (FALN) ""will take responsibility for whatever happens tonight at the Democratic Republican Headquarters.""",0,0,3,Bombing/Explosion,2,Government (General),New York Republican County Committee headquarters in Roosevelt Hotel,Fuerzas Armadas de Liberacion Nacional (FALN),Unknown,0,1,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,,,,
197910190002,1979,10,19,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,3,Bombing/Explosion,4,Military,Coast Guard Installations,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197910190003,1979,10,19,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Monument Commemorating Entry of US Troops in 1898,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197910190004,1979,10,19,Puerto Rico,San Juan,18.386932,-66.061127,,1,0,3,Bombing/Explosion,1,Business,Custom Service Installations,Fuerzas Armadas de Liberacion Nacional (FALN),,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197910210004,1979,10,21,Oklahoma,Oklahoma City,35.472015,-97.520354,"10/21/1979: Joseph Paul Franklin was suspected of shooting Jesse Eugene Taylor, an African American, and his White girlfriend Marian Lisa Bressette outside of a supermarket in Oklahoma City, Oklahoma, United States. Both Taylor and Bressette died from their injuries.",1,0,2,Armed Assault,14,Private Citizens & Property,Interracial couple,White supremacists/nationalists,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",1,0,5,Firearms,4,Rifle/Shotgun (non-automatic),2,0,0,0,0,,,0,,0,
197910270005,1979,10,27,New York,New York City,40.697132,-73.931351,,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Cuban Mission to the UN,Omega-7,,0,,6,Explosives,16,Unknown Explosive Type,0,2,,,1,,,0,,0,
197911030002,1979,11,3,North Carolina,Greensboro,36.068994,-79.794704,,1,0,2,Armed Assault,14,Private Citizens & Property,Anti-Klan Protestors,Ku Klux Klan,,0,,5,Firearms,5,Unknown Gun Type,5,10,0,0,0,,,0,,0,
197911090002,1979,11,9,Wisconsin,Milwaukee,43.064388,-87.966202,,0,0,3,Bombing/Explosion,8,Educational Institution,Telephone booth at university,East Side Action Committee,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,0,,,0,,0,
197911150001,1979,11,15,Illinois,Chicago,41.842602,-87.681229,,1,0,3,Bombing/Explosion,6,Airports & Aircraft,American Airlines Boeing 727 Airliner,Anti-Technology extremists,,1,,6,Explosives,9,Letter Bomb,0,0,,,1,,,0,,0,
197911180001,1979,11,18,New York,New York City,40.697132,-73.931351,,1,0,3,Bombing/Explosion,1,Business,Branch of Israel Discount Trust Company,Unknown,,0,,6,Explosives,16,Unknown Explosive Type,0,0,,,1,,,0,,0,
197911180002,1979,11,18,New York,New York City,40.697132,-73.931351,"11/18/1979: The Jewish Defense League (JDL) claimed credit for setting off a smoke bomb at Carnegie Hall in Manhattan, New York, United States. The JDL was protesting the performance by the Moscow Pops Orchestra. The device went off at the end of the concert and by the time the smoke filled the concert hall the audience was already in the process of exiting.",0,0,7,Facility/Infrastructure Attack,1,Business,Carnegie Hall,Jewish Defense League (JDL),To protest the performance of Soviet entertainers in the United States while Jews were persecuted in the Soviet Union.,0,1,12,Other,,,0,0,0,0,0,,,0,,0,
